7.340138291834852335e-01,9.006693179927186543e-01,2.666833046480542313e-01,9.298135178515032351e-01,2.076791484863600712e-01,3.931490513909347007e-01,9.545744993273920231e-01,5.259114518216500000e-01,-2.893613770754985826e-01,-6.399894854293119995e-02
7.307852735433671976e-01,2.491433464915395746e-01,5.827467359190031670e-01,2.222839120512805078e+00,7.879541054914982467e-01,1.016970397307487728e+00,3.525288949039545594e-01,9.458502211595287701e-01,-2.404579581416549094e-01,2.125327853827911062e-01
-3.544711235695491847e-01,1.093072386017991615e+00,4.341596180785474712e-01,2.154794388200114152e+00,1.045617721883098872e+00,4.940854518252191796e-01,5.043737835060476682e-01,-3.348537286498445287e-01,-1.555227995863258106e-01,2.706044958707303771e-01
7.517352194038944002e-02,7.169502975150016111e-01,2.500708302768663294e-01,1.675866999583087269e+00,1.194825875217179756e-01,1.171188216215633515e+00,-9.987492770507085810e-03,-1.228696410130022260e-01,1.396621604342533907e+00,2.063143172622612931e-01
5.346801124940947503e-01,1.102091522400583251e-01,2.755259437958824664e-01,9.522946209029422571e-01,4.451393005508435530e-01,4.827008221748995132e-01,1.074802277302504772e+00,-6.856199131725022600e-01,9.772722980240255986e-01,9.604540542320901819e-01
4.447622747788280706e-01,3.769255657526640046e-01,1.596307388529184523e-01,4.652841863232796693e-01,9.216642980365564730e-01,2.882375196672343765e-01,1.491918208846550575e+00,-3.702945088902478976e-01,1.478925069642746282e+00,3.938083911403678639e-01
5.555415309980357152e-01,1.145173255321878525e+00,-3.064521190295951270e-01,-2.922499446576656279e-01,1.697845347754566081e+00,1.284402190553638246e+00,1.697579822975930242e+00,8.619639622482693220e-01,4.118542534001157218e-02,-6.891343298275658391e-01
5.948583940402196041e-02,7.873174803613011141e-01,1.065059892893013505e+00,1.044264157700683260e+00,1.940151639294286634e-01,9.718594730227662903e-02,2.786355616952412295e-01,4.495102709504926186e-01,8.057674563329380035e-01,3.402762783742880465e-02
-8.519720734492186587e-02,1.034226272026743443e+00,1.513212978664764119e+00,3.465505489610599121e-01,8.983012850102577440e-01,1.411454820706161718e-02,5.167817302796016143e-01,4.442408368615874403e-01,1.323993040445795577e+00,-1.523633918777354823e-01
7.073238375924563448e-02,1.045240647278051327e+00,1.564964313175794874e+00,-1.426497971885081206e-01,9.574499920714202306e-01,-3.191321457612183443e-01,3.907948905176121257e-01,6.589043003192370795e-01,9.082624886664247832e-01,4.285439509619738407e-01
3.800145853565823906e-01,2.680826778676319577e-01,8.161983941534237674e-01,-2.109300583516705019e-01,-3.463753064287810046e-01,7.712171084897950779e-01,5.411812833922885480e-01,1.060428541344770048e+00,6.654410421937297926e-01,1.140366057026888980e+00
1.622380127201415778e+00,8.571395645134746166e-01,1.123219809195534769e+00,4.636501831801772000e-01,7.550975687626904076e-01,4.141772282780711162e-02,5.327831419148022496e-01,1.568138619505353049e+00,-9.730696415001177657e-01,7.499708601201473535e-01
7.979901843521618465e-01,7.582316219616850317e-01,5.588737264890480949e-01,6.307725685922255243e-01,-1.268899447127513902e-01,-5.450748901531832225e-01,6.097460760062396457e-01,1.135872848465482754e+00,-3.082039706750561714e-01,-5.558770493402652724e-01
2.628862335785515647e-01,-1.306850744162355894e-02,6.880395284217096785e-01,5.672155677084979031e-01,1.051708686506786616e+00,2.039666151814534700e+00,2.931003590638843123e-02,7.197380383985908514e-01,6.290177260164987461e-01,-2.789055004501196366e-01
-1.885771553338366213e-01,1.139578244944698282e+00,1.097323249978285897e-01,2.318183282099151865e-01,-1.915654851928650371e-01,8.663934696375993338e-01,6.429495821892579066e-01,7.181811847057638643e-01,1.193297515994506730e+00,-7.567628459026415344e-02
-3.544730235326087886e-01,4.612737060997630922e-01,6.870214292167615699e-01,2.385062986711397326e-01,1.083282631140572327e+00,7.481960693371574322e-01,-2.359978436794250845e-02,9.213727123182260392e-01,8.908676099122182779e-02,1.048426998327339321e+00
1.052933158118243284e+00,3.167403722421353179e-02,4.245988509713718440e-01,3.856394876674718031e-01,7.007861545187542562e-01,1.510186274986583754e+00,7.951271479826582667e-01,-1.212486909092252430e-01,1.043629866161265296e+00,4.344756136289409931e-01
9.330373163072457343e-01,2.686641382423055058e-01,-2.486462872920657263e-01,3.760378279590077533e-01,-7.606192717740031806e-02,1.384183974644530357e+00,-1.432941540252222201e-01,7.894014661899073637e-01,6.766627943820503477e-01,5.929433362129670204e-01
6.625847492475795963e-01,1.847778176064290290e-01,5.386473242066763811e-01,1.551233410924056200e+00,1.093743843613197708e-01,1.056488530307914120e-01,-7.430196539662536903e-02,4.653085246272518072e-01,4.535175293908253469e-01,1.285243377376137142e+00
4.795692261443285642e-01,3.750668074258947660e-01,4.980507547902066068e-01,1.177960729587420374e+00,4.212952241155489830e-01,-1.130510498004208664e+00,-4.953197096754278772e-01,6.836546660864176728e-01,6.038821725682352870e-01,1.671177400264765689e+00
4.195672477344453144e-01,2.594615939842394026e-01,3.315691810540753459e-01,-6.590784524534931688e-01,4.279150078713373495e-01,1.701527159519930166e+00,-1.759091659997845114e-01,3.844724939575739908e-01,1.153209816407614552e+00,7.144658478389585010e-01
-4.627230455452708835e-01,6.775581195890061359e-01,1.515707503080060692e-01,3.217925246004194051e-01,1.106933104576450777e-01,-5.493313023574541943e-04,8.491293545808228371e-01,1.000664526680042909e+00,4.462895166089407284e-01,9.599124995278263128e-01
1.023929065111726544e+00,-1.531236120116628574e-01,-4.265617931602462831e-01,4.481960883652105210e-01,9.274318854246790256e-01,-2.678776102385240221e-01,1.172583677286280490e-01,1.418636912074149992e+00,-5.158439917995691903e-01,2.118990949185336703e+00
7.251375926262592087e-01,-2.962396166942634079e-01,-5.414068311234401243e-01,9.207196579811393056e-01,2.510104492526132325e-01,1.221209750601223609e+00,1.080139346031464775e+00,-4.602908032130782756e-02,6.739055718402144901e-01,8.913380514771840346e-01
2.383075752662962010e-01,8.037313359228301923e-01,-4.348737368957453220e-01,8.623948737380144891e-01,3.297420523060866637e-01,1.471662127885989824e+00,9.043802821251893942e-01,4.151219113246822356e-01,1.149478483022424946e+00,-5.476373064390921419e-01
-1.176992359200850213e-01,1.250193001564019912e+00,-1.092148413344397676e-02,1.525019612757160692e+00,2.065156785103106074e-01,8.412120975412503698e-01,-8.008721397379289786e-02,1.425987225325507035e+00,4.585714803043270393e-01,3.495218885064994147e-02
2.518884685203759966e-01,1.109343832292739584e+00,-9.896777953877886058e-02,4.555751652010699981e-01,1.020286972776282441e+00,-7.337245313264333102e-02,6.316978817336315055e-01,1.313482120023071520e+00,5.661864156252090219e-02,8.300492789649760450e-01
1.667896665209496865e+00,-6.544888704908271571e-01,7.241374949919745507e-01,1.791296791103542396e-01,5.896806339226747656e-02,6.741355125663424097e-01,8.322443062186761775e-01,-8.313143857642830287e-03,4.088930101711165110e-01,5.566505914339300309e-01
