8.541209992135790685e+00,1.048113468589634500e+01,1.080223224436408813e+01,1.362464159081556758e+01
7.447239582735347696e+00,1.138286005494339292e+01,8.866119955780733974e+00,6.522011953087283764e+00
1.206575853441352209e+01,6.445718061047869263e+00,7.972054075145887708e+00,6.249950682125560597e+00
7.992297562550922052e+00,8.762169199255914975e+00,1.010039461816341699e+01,1.228284998702464570e+01
7.213729648666043381e+00,1.105149924999830624e+01,8.497580342325630198e+00,6.428936816928994880e+00
1.046729121874018809e+01,5.167546968733432777e+00,7.744893137663750871e+00,5.375484445792175769e+00
7.554573735380099464e+00,7.777761735866417503e+00,8.274905980851171350e+00,1.139253626295731792e+01
6.011830697830013115e+00,9.292819862727695224e+00,7.310474659454219371e+00,5.105219134760729638e+00
9.589738872141174042e+00,4.457769182854112167e+00,6.986441826680568568e+00,4.250981481732554634e+00
